tool_id,name,url,organisations,partners,developers,donors,typologies,keywords,descriptions,countries,spatial_scale,frequncies,users,contacts
1 TTI,ECOWAS ,https://www.eco-icbt.org/trade-data/,"Agricultural Market and Trade Department of the Permanent Interstate Committee for Drought Control in the Sahel (CILSS)
West African Association for Cross-Border Trade, in Agro-forestry-pastoral and Fisheries Products (WACTAF) ",Data portal,Corn/ Maize; Mango; Beef; Palm oil; Poultry; Sugar; Multiple,"AGRICTRADE will contribute to improving trade in agricultural, food and livestock production in Sahel and West Africa through provision of tools and market information necessary for promotion of trade in agricultural, food and livestock products in Sahel and West Africa and dissemination of information on instruments of regional trade policies and trade opportunities relating to the products, agricultural inputs and livestock. The expected outputs include: Disseminated information on markets cross-border trade flow and barriers to trade, increased networking and capacity of private and public market players, information about regional polices, instruments and tools on trade that will result in increased commercial transactions on staple foods and livestock in the Sahel and West Africa region.",West Africa,International,,,ssacko@ecowas.int
361 TTI,Soft Commodities Forum (SCF),https://www.wbcsd.org/Programs/Food-and-Nature/Food-Land-Use/Soft-Commodities-Forum,WBCSD,Initiative/organisation,Soybean,"The Soft Commodities Forum (SCF) brings together six major agribusinesses to advance collective action on a conversion-free soy supply chain. Works in partnership with governments, producers, consumers and civil society to create a safer, more sustainable food system.",Brazil,International,Monthly,Industry; Governments; General public; NGOs,Tel: +41 (22) 839 3100
362 TTI,SourceMap,https://sourcemap.com/,SourceMap,Decision-support tool; Visualisation / dashboard; Data services,Multiple; Soybean; Cocoa; Coffee; Cotton; Agriculture; Other,"Tool for supply chain transparency and traceability, including end-to-end supply chain due diligence, customs compliance, environmental and social sustainability, business continuity and operations planning. Sourcemap gives procurement teams insights into the end-to-end supply chain to ensure that best practices are implemented every step of the way.",Global,Global,Not specified,Industry,info@sourcemap.com
363 TTI,Soy Buyers Coalition,https://www.theconsumergoodsforum.com/news_updates/the-cgf-and-its-members-launch-soy-buyers-coalition/,Consumer Goods Forum (CGF),Initiative/organisation,Soybean,"The Soy Buyers Coalition (SBC) is an inclusive project which aims to bridge the gap between soy buyers and on-the-ground producers, with a view to finding new ways to tackle deforestation linked to soy production. The Coalition is comprised of downstream users of soy (including retailers, animal feed manufacturers, and FMCG manufacturers), and aspires to work closely with soy producers, traders, local governments, investors, NGOs and more",Brazil,International,Not specified,Governments; NGOs; Investors/Philanthropy; Industry,d.dias@theconsumergoodsforum.com
364 TTI,Soy Scorecard 2016 ,https://wwf.panda.org/wwf_news/?269750/Soy-Scorecard-2016,WWF,Digital reports,Soybean,"WWF assessed 133 companies in 9 European countries on their use of responsible soy. Criteria measured included transparency on total soy use, use of responsibly produced soy and efforts to remove deforestation from soy supply chains. The scored companies include retail and food service companies, dairy and processed food manufacturers, meat and egg processing companies, and feed companies. They are based in Belgium, France, the Netherlands, Poland, Sweden, Switzerland and the UK, though many also operate internationally.",Europe,International,Not updated,Not specified,+41 22 364 9111
365 TTI,Species Threat Abatement and Recovery (STAR) Metric ,https://www.iucn.org/regions/washington-dc-office/our-work/species-threat-abatement-and-recovery-star-metric,IUCN,Decision-support tool,Wildlife,"The STAR* measures the contribution that investments can make to reducing species extinction risk.It can help national and subnational governments, cities, civil society, the finance industry, investors and companies to target their investments and activities to achieve conservation outcomes and contribute to global policy aims.",Global,Global,Ad hoc,Industry; Governments; General public; Financial institutions; Investors/Philanthropy,+41 22 9990000
366 TTI,Sustainability Policy Transparency Toolkit (SPOTT),https://www.spott.org/,ZSL,Decision-support tool; Data portal; Digital reports,Palm oil; Rubber; Other,"SPOTT supports the finance sector and supply chain stakeholders to manage environmental, social and governance (ESG) risks by publishing transparency assessments of soft commodity producers and traders. By tracking transparency, SPOTT incentivises the implementation of corporate best practice. Investors and buyers can use SPOTT to help meet their own commitments, and engage with companies to promote sustainable commodity production through responsible investment and sourcing. Register for the customisable SPOTT Dashboard to download assessment data, analyse trends, and access further resources.",Global,Global,Annually,Industry; Financial institutions; Investors/Philanthropy,
367 TTI,Starling,https://www.starling-verification.com/,Airbus; Earthworm,Data services; Decision-support tool,Palm oil; Cocoa; Other; Multiple,"Starling’s mission is to support sustainable development by helping companies, governments and organisations to monitor land use and land use change that guides and accelerates conservation actions. Starling provides easy-to-use intelligence on forestry changes, allowing the user to identify issues, prioritise action, verify commitments, and drive responsible forest management.",Not specified,International,Regularly,Industry; Governments,
368 TTI,Supply Change,https://www.supplychange.co.uk/,Supply Change,Data services,Multiple,"Supply Change creates better supply chains by adding impact to procurement. Helps organisations create high returns for business, people and the planet. Aims to make social procurement easier, faster and more impactful for any organisation. Services: Opportunity analysis gives insights on how to build out your social procurement strategy; Include all your stakeholders in your strategy with events and training; The Supply Change platform makes finding pre-vetted suppliers easier and quicker; Report on your success with impact measurement and analysis.",Not specified,Not specified,Regularly,Industry,hello@supplychange.co.uk
369 TTI,Sustainable Food Trade Association (SFTA),https://www.sustainablefoodtrade.org/about-us/,Sustainable Food Trade Association (SFTA),Initiative/organisation,Multiple; Agriculture,"The Sustainable Food Trade Association is a non-profit organization. Mission is to build the capacity of the organic food trade to transition to sustainable business models. Membership is comprised of a diverse mix of organic producers, processors, manufacturers, distributors and retailers, as well as related vendors, suppliers, aligned organizations and individuals. Believes that the organic sector must integrate environmentally sound, socially just business practices using a systems-based approach in order to reach its full potential. Supports members in implementing innovative sustainable business practices across the supply chain, from farm to retail",Not specified,Not specified,Annually,Industry; NGOs,lisa@sustainablefoodtrade.org
370 TTI,Sustainable Agriculture Network,https://www.sustainableagriculture.eco/,Sustainable Agriculture Network,Initiative/organisation,Multiple; Agriculture,"SAN, the Sustainable Agriculture Network, is a nonprofit, non-governmental, global collaborative network focused on helping farmers, workers, and rural communities to thrive, and donors and companies to move forward with their sustainability agenda in a practical and efficient way.",Global,International,Regularly,Industry; NGOs,info@san.ag
371 TTI,Rainforest Alliance Sustainable Agriculture Certification,https://www.rainforest-alliance.org/why-certification/,Rainforest Alliance,Initiative/organisation,Agriculture,"Rainforest Alliance certification helps farmers produce better crops, adapt to climate change, increase their productivity, and reduce costs. These benefits provide companies with a steady and secured supply of certified products. Sourcing Rainforest Alliance Certified products also helps businesses meet consumer expectations and safeguard their brand’s credibility.",Global,Global,Not specified,Industry,cbmanagement@ra.org
